Analytical,RK2,LeapFrog,Boost-RKF,BOOST-Dopri5
1.84775e-22,1.84755e-22,1.84773e-22,-1.2279e-22,0
1.84162e-22,1.84142e-22,1.8416e-22,-1.05725e-22,0
1.83546e-22,1.83526e-22,1.83544e-22,-8.80117e-23,0
1.82928e-22,1.82907e-22,1.82925e-22,-6.97576e-23,0
1.82307e-22,1.82286e-22,1.82304e-22,-5.10752e-23,0
1.81683e-22,1.81662e-22,1.81681e-22,-3.20791e-23,0
1.81057e-22,1.81036e-22,1.81054e-22,-1.28861e-23,0
1.80428e-22,1.80407e-22,1.80425e-22,6.3861e-24,0
1.79796e-22,1.79775e-22,1.79794e-22,2.56191e-23,0
1.79162e-22,1.79141e-22,1.7916e-22,4.46947e-23,0
1.78526e-22,1.78505e-22,1.78523e-22,6.34959e-23,0
1.77887e-22,1.77866e-22,1.77884e-22,8.19072e-23,0
1.77245e-22,1.77224e-22,1.77243e-22,9.98154e-23,0
1.76601e-22,1.7658e-22,1.76598e-22,1.17111e-22,0
1.75954e-22,1.75933e-22,1.75952e-22,1.33687e-22,0
1.75305e-22,1.75284e-22,1.75303e-22,1.49442e-22,0
1.74654e-22,1.74632e-22,1.74651e-22,1.6428e-22,0
1.73999e-22,1.73978e-22,1.73997e-22,1.78108e-22,0
1.73343e-22,1.73321e-22,1.7334e-22,1.90843e-22,0
1.72684e-22,1.72662e-22,1.72681e-22,2.02406e-22,0
1.72022e-22,1.72001e-22,1.7202e-22,2.12726e-22,0
1.71358e-22,1.71337e-22,1.71356e-22,2.2174e-22,0
1.70692e-22,1.7067e-22,1.70689e-22,2.29392e-22,0
1.70023e-22,1.70001e-22,1.7002e-22,2.35635e-22,0
1.69352e-22,1.6933e-22,1.69349e-22,2.40431e-22,0
1.68678e-22,1.68656e-22,1.68676e-22,2.43751e-22,0
1.68002e-22,1.6798e-22,1.68e-22,2.45574e-22,0
1.67324e-22,1.67302e-22,1.67321e-22,2.45889e-22,0
1.66643e-22,1.66621e-22,1.6664e-22,2.44694e-22,0
1.6596e-22,1.65938e-22,1.65957e-22,2.41996e-22,0
1.65275e-22,1.65252e-22,1.65272e-22,2.37813e-22,0
1.64587e-22,1.64564e-22,1.64584e-22,2.32168e-22,0
1.63897e-22,1.63874e-22,1.63893e-22,2.25099e-22,0
1.63204e-22,1.63181e-22,1.63201e-22,2.16646e-22,0
1.62509e-22,1.62486e-22,1.62506e-22,2.06864e-22,0
1.61812e-22,1.61789e-22,1.61809e-22,1.95811e-22,0
1.61113e-22,1.61089e-22,1.61109e-22,1.83555e-22,0
1.60411e-22,1.60388e-22,1.60408e-22,1.70173e-22,0
1.59707e-22,1.59683e-22,1.59703e-22,1.55745e-22,0
1.59e-22,1.58977e-22,1.58997e-22,1.40361e-22,0
1.58292e-22,1.58268e-22,1.58289e-22,1.24115e-22,0
1.57581e-22,1.57558e-22,1.57578e-22,1.07107e-22,0
1.56868e-22,1.56844e-22,1.56865e-22,8.94413e-23,0
1.56153e-22,1.56129e-22,1.56149e-22,7.12261e-23,0
1.55435e-22,1.55412e-22,1.55432e-22,5.25736e-23,0
1.54716e-22,1.54692e-22,1.54712e-22,3.35982e-23,0
1.53994e-22,1.5397e-22,1.5399e-22,1.44165e-23,0
1.5327e-22,1.53246e-22,1.53266e-22,-4.85369e-24,0
1.52543e-22,1.52519e-22,1.5254e-22,-2.40941e-23,0
1.51815e-22,1.51791e-22,1.51811e-22,-4.31866e-23,0
1.51084e-22,1.5106e-22,1.51081e-22,-6.20138e-23,0
1.50352e-22,1.50327e-22,1.50348e-22,-8.04603e-23,0
1.49617e-22,1.49592e-22,1.49613e-22,-9.84126e-23,0
1.4888e-22,1.48855e-22,1.48876e-22,-1.15761e-22,0
1.48141e-22,1.48116e-22,1.48137e-22,-1.32398e-22,0
1.47399e-22,1.47375e-22,1.47396e-22,-1.48222e-22,0
1.46656e-22,1.46631e-22,1.46652e-22,-1.63136e-22,0
1.45911e-22,1.45886e-22,1.45907e-22,-1.77048e-22,0
1.45163e-22,1.45138e-22,1.45159e-22,-1.89873e-22,0
1.44414e-22,1.44389e-22,1.4441e-22,-2.01531e-22,0
1.43662e-22,1.43637e-22,1.43658e-22,-2.11953e-22,0
1.42908e-22,1.42883e-22,1.42904e-22,-2.21072e-22,0
1.42153e-22,1.42128e-22,1.42149e-22,-2.28834e-22,0
1.41395e-22,1.4137e-22,1.41391e-22,-2.35191e-22,0
1.40635e-22,1.4061e-22,1.40631e-22,-2.40104e-22,0
1.39874e-22,1.39848e-22,1.3987e-22,-2.43542e-22,0
1.3911e-22,1.39085e-22,1.39106e-22,-2.45484e-22,0
1.38344e-22,1.38319e-22,1.3834e-22,-2.45919e-22,0
1.37577e-22,1.37551e-22,1.37572e-22,-2.44844e-22,0
1.36807e-22,1.36781e-22,1.36803e-22,-2.42266e-22,0
1.36035e-22,1.3601e-22,1.36031e-22,-2.38199e-22,0
1.35262e-22,1.35236e-22,1.35258e-22,-2.3267e-22,0
1.34487e-22,1.34461e-22,1.34482e-22,-2.25712e-22,0
1.33709e-22,1.33684e-22,1.33705e-22,-2.17368e-22,0
1.3293e-22,1.32904e-22,1.32926e-22,-2.07689e-22,0
1.32149e-22,1.32123e-22,1.32145e-22,-1.96735e-22,0
1.31366e-22,1.3134e-22,1.31362e-22,-1.84572e-22,0
1.30581e-22,1.30555e-22,1.30577e-22,-1.71276e-22,0
1.29795e-22,1.29768e-22,1.2979e-22,-1.56929e-22,0
1.29006e-22,1.2898e-22,1.29002e-22,-1.41617e-22,0
1.28216e-22,1.28189e-22,1.28211e-22,-1.25436e-22,0
1.27423e-22,1.27397e-22,1.27419e-22,-1.08485e-22,0
1.2663e-22,1.26603e-22,1.26625e-22,-9.08674e-23,0
1.25834e-22,1.25807e-22,1.25829e-22,-7.26919e-23,0
1.25036e-22,1.2501e-22,1.25031e-22,-5.407e-23,0
1.24237e-22,1.2421e-22,1.24232e-22,-3.5116e-23,0
1.23436e-22,1.23409e-22,1.23431e-22,-1.59464e-23,0
1.22633e-22,1.22606e-22,1.22628e-22,3.32109e-24,0
1.21828e-22,1.21801e-22,1.21823e-22,2.25682e-23,0
1.21022e-22,1.20995e-22,1.21017e-22,4.16767e-23,0
1.20214e-22,1.20187e-22,1.20209e-22,6.05293e-23,0
1.19404e-22,1.19377e-22,1.19399e-22,7.90102e-23,0
1.18592e-22,1.18565e-22,1.18588e-22,9.70059e-23,0
1.17779e-22,1.17752e-22,1.17774e-22,1.14406e-22,0
1.16964e-22,1.16937e-22,1.16959e-22,1.31103e-22,0
1.16148e-22,1.16121e-22,1.16143e-22,1.46996e-22,0
1.1533e-22,1.15303e-22,1.15325e-22,1.61985e-22,0
1.1451e-22,1.14483e-22,1.14505e-22,1.7598e-22,0
1.13689e-22,1.13661e-22,1.13684e-22,1.88895e-22,0
1.12865e-22,1.12838e-22,1.1286e-22,2.00649e-22,0
1.12041e-22,1.12013e-22,1.12036e-22,2.11171e-22,0
1.11215e-22,1.11187e-22,1.1121e-22,2.20396e-22,0
1.10387e-22,1.10359e-22,1.10382e-22,2.28268e-22,0
1.09557e-22,1.0953e-22,1.09552e-22,2.34738e-22,0
1.08726e-22,1.08699e-22,1.08721e-22,2.39767e-22,0
1.07894e-22,1.07866e-22,1.07889e-22,2.43323e-22,0
1.0706e-22,1.07032e-22,1.07055e-22,2.45385e-22,0
1.06224e-22,1.06197e-22,1.06219e-22,2.4594e-22,0
1.05387e-22,1.0536e-22,1.05382e-22,2.44985e-22,0
1.04549e-22,1.04521e-22,1.04544e-22,2.42525e-22,0
1.03709e-22,1.03681e-22,1.03703e-22,2.38576e-22,0
1.02867e-22,1.02839e-22,1.02862e-22,2.33162e-22,0
1.02024e-22,1.01996e-22,1.02019e-22,2.26316e-22,0
1.0118e-22,1.01152e-22,1.01174e-22,2.18081e-22,0
1.00334e-22,1.00306e-22,1.00329e-22,2.08506e-22,0
9.94867e-23,9.94585e-23,9.94813e-23,1.97651e-22,0
9.8638e-23,9.86098e-23,9.86325e-23,1.85582e-22,0
9.77879e-23,9.77596e-23,9.77824e-23,1.72373e-22,0
9.69364e-23,9.69081e-23,9.69309e-23,1.58106e-22,0
9.60836e-23,9.60552e-23,9.6078e-23,1.42868e-22,0
9.52293e-23,9.52009e-23,9.52237e-23,1.26752e-22,0
9.43737e-23,9.43452e-23,9.43681e-23,1.09858e-22,0
9.35168e-23,9.34883e-23,9.35112e-23,9.229e-23,0
9.26585e-23,9.263e-23,9.26529e-23,7.41548e-23,0
9.1799e-23,9.17703e-23,9.17933e-23,5.55642e-23,0
9.09381e-23,9.09094e-23,9.09324e-23,3.66324e-23,0
9.00759e-23,9.00472e-23,9.00702e-23,1.74757e-23,0
8.92125e-23,8.91837e-23,8.92067e-23,-1.78836e-24,0
8.83477e-23,8.83189e-23,8.8342e-23,-2.10414e-23,0
8.74818e-23,8.74529e-23,8.7476e-23,-4.01653e-23,0
8.66145e-23,8.65856e-23,8.66087e-23,-5.90425e-23,0
8.57461e-23,8.57172e-23,8.57402e-23,-7.75571e-23,0
8.48764e-23,8.48474e-23,8.48705e-23,-9.55955e-23,0
8.40055e-23,8.39765e-23,8.39996e-23,-1.13047e-22,0
8.31335e-23,8.31044e-23,8.31275e-23,-1.29804e-22,0
8.22602e-23,8.22311e-23,8.22543e-23,-1.45764e-22,0
8.13858e-23,8.13567e-23,8.13798e-23,-1.60829e-22,0
8.05102e-23,8.0481e-23,8.05042e-23,-1.74906e-22,0
7.96335e-23,7.96043e-23,7.96275e-23,-1.87909e-22,0
7.87557e-23,7.87264e-23,7.87496e-23,-1.99758e-22,0
7.78767e-23,7.78474e-23,7.78706e-23,-2.10381e-22,0
7.69966e-23,7.69673e-23,7.69905e-23,-2.19712e-22,0
7.61154e-23,7.6086e-23,7.61093e-23,-2.27693e-22,0
7.52332e-23,7.52037e-23,7.5227e-23,-2.34276e-22,0
7.43498e-23,7.43204e-23,7.43437e-23,-2.3942e-22,0
7.34655e-23,7.3436e-23,7.34593e-23,-2.43095e-22,0
7.258e-23,7.25505e-23,7.25738e-23,-2.45276e-22,0
7.16936e-23,7.1664e-23,7.16873e-23,-2.45951e-22,0
7.08061e-23,7.07765e-23,7.07998e-23,-2.45116e-22,0
6.99176e-23,6.9888e-23,6.99113e-23,-2.42776e-22,0
6.90281e-23,6.89985e-23,6.90218e-23,-2.38944e-22,0
6.81377e-23,6.8108e-23,6.81314e-23,-2.33646e-22,0
6.72463e-23,6.72165e-23,6.72399e-23,-2.26912e-22,0
6.63539e-23,6.63241e-23,6.63475e-23,-2.18785e-22,0
6.54606e-23,6.54307e-23,6.54542e-23,-2.09315e-22,0
6.45663e-23,6.45364e-23,6.45599e-23,-1.98559e-22,0
6.36711e-23,6.36412e-23,6.36647e-23,-1.86584e-22,0
6.2775e-23,6.27451e-23,6.27686e-23,-1.73463e-22,0
6.18781e-23,6.18481e-23,6.18716e-23,-1.59277e-22,0
6.09802e-23,6.09502e-23,6.09737e-23,-1.44113e-22,0
6.00815e-23,6.00515e-23,6.0075e-23,-1.28063e-22,0
5.91819e-23,5.91519e-23,5.91754e-23,-1.11228e-22,0
5.82815e-23,5.82515e-23,5.8275e-23,-9.3709e-23,0
5.73803e-23,5.73502e-23,5.73737e-23,-7.56148e-23,0
5.64782e-23,5.64481e-23,5.64716e-23,-5.70563e-23,0
5.55754e-23,5.55452e-23,5.55687e-23,-3.81474e-23,0
5.46717e-23,5.46415e-23,5.46651e-23,-1.90043e-23,0
5.37673e-23,5.37371e-23,5.37606e-23,2.55558e-25,0
5.28621e-23,5.28319e-23,5.28554e-23,1.95138e-23,0
5.19562e-23,5.19259e-23,5.19495e-23,3.86523e-23,0
5.10495e-23,5.10192e-23,5.10428e-23,5.75534e-23,0
5.01421e-23,5.01118e-23,5.01353e-23,7.6101e-23,0
4.9234e-23,4.92036e-23,4.92272e-23,9.41814e-23,0
4.83252e-23,4.82948e-23,4.83184e-23,1.11683e-22,0
4.74157e-23,4.73853e-23,4.74088e-23,1.28499e-22,0
4.65055e-23,4.64751e-23,4.64986e-23,1.44526e-22,0
4.55946e-23,4.55642e-23,4.55878e-23,1.59666e-22,0
4.46832e-23,4.46527e-23,4.46763e-23,1.73825e-22,0
4.3771e-23,4.37405e-23,4.37641e-23,1.86917e-22,0
4.28583e-23,4.28278e-23,4.28514e-23,1.9886e-22,0
4.19449e-23,4.19144e-23,4.1938e-23,2.09583e-22,0
4.1031e-23,4.10004e-23,4.1024e-23,2.19018e-22,0
4.01165e-23,4.00859e-23,4.01095e-23,2.27109e-22,0
3.92014e-23,3.91708e-23,3.91943e-23,2.33805e-22,0
3.82857e-23,3.82551e-23,3.82787e-23,2.39065e-22,0
3.73695e-23,3.73388e-23,3.73624e-23,2.42857e-22,0
3.64528e-23,3.64221e-23,3.64457e-23,2.45158e-22,0
3.55355e-23,3.55048e-23,3.55284e-23,2.45953e-22,0
3.46178e-23,3.4587e-23,3.46106e-23,2.45238e-22,0
3.36995e-23,3.36688e-23,3.36924e-23,2.43016e-22,0
3.27808e-23,3.275e-23,3.27736e-23,2.39303e-22,0
3.18616e-23,3.18308e-23,3.18544e-23,2.3412e-22,0
3.09419e-23,3.09112e-23,3.09347e-23,2.27499e-22,0
3.00219e-23,2.99911e-23,3.00146e-23,2.19481e-22,0
2.91013e-23,2.90705e-23,2.90941e-23,2.10116e-22,0
2.81804e-23,2.81496e-23,2.81732e-23,1.9946e-22,0
2.72591e-23,2.72282e-23,2.72518e-23,1.87579e-22,0
2.63374e-23,2.63065e-23,2.63301e-23,1.74546e-22,0
2.54153e-23,2.53844e-23,2.5408e-23,1.60442e-22,0
2.44928e-23,2.44619e-23,2.44855e-23,1.45352e-22,0
2.357e-23,2.35391e-23,2.35627e-23,1.2937e-22,0
2.26469e-23,2.2616e-23,2.26395e-23,1.12593e-22,0
2.17234e-23,2.16925e-23,2.17161e-23,9.51244e-23,0
2.07997e-23,2.07687e-23,2.07923e-23,7.70719e-23,0
1.98756e-23,1.98447e-23,1.98682e-23,5.85462e-23,0
1.89513e-23,1.89203e-23,1.89438e-23,3.9661e-23,0
1.80267e-23,1.79957e-23,1.80192e-23,2.05321e-23,0
1.71018e-23,1.70708e-23,1.70943e-23,1.27725e-24,0
1.61767e-23,1.61457e-23,1.61692e-23,-1.79855e-23,0
1.52513e-23,1.52203e-23,1.52438e-23,-3.71378e-23,0
1.43258e-23,1.42948e-23,1.43183e-23,-5.6062e-23,0
1.34e-23,1.3369e-23,1.33925e-23,-7.4642e-23,0
1.24741e-23,1.2443e-23,1.24665e-23,-9.27636e-23,0
1.15479e-23,1.15169e-23,1.15404e-23,-1.10315e-22,0
1.06216e-23,1.05906e-23,1.06141e-23,-1.2719e-22,0
9.6952e-24,9.66414e-24,9.68761e-24,-1.43283e-22,0
8.76862e-24,8.73755e-24,8.76101e-24,-1.58497e-22,0
7.84192e-24,7.81084e-24,7.83428e-24,-1.72737e-22,0
6.9151e-24,6.88401e-24,6.90745e-24,-1.85917e-22,0
5.98818e-24,5.95709e-24,5.98052e-24,-1.97954e-22,0
5.06118e-24,5.03009e-24,5.0535e-24,-2.08777e-22,0
4.13411e-24,4.10301e-24,4.12641e-24,-2.18317e-22,0
3.20698e-24,3.17587e-24,3.19926e-24,-2.26516e-22,0
2.2798e-24,2.24869e-24,2.27207e-24,-2.33324e-22,0
1.35259e-24,1.32148e-24,1.34484e-24,-2.387e-22,0
4.25358e-25,3.94244e-25,4.17599e-25,-2.4261e-22,0
-5.01877e-25,-5.32994e-25,-5.09651e-25,-2.4503e-22,0
-1.42911e-24,-1.46022e-24,-1.43689e-24,-2.45945e-22,0
-2.35631e-24,-2.38743e-24,-2.36412e-24,-2.4535e-22,0
-3.28349e-24,-3.31461e-24,-3.29131e-24,-2.43248e-22,0
-4.21062e-24,-4.24174e-24,-4.21845e-24,-2.39652e-22,0
-5.13768e-24,-5.16881e-24,-5.14553e-24,-2.34585e-22,0
-6.06468e-24,-6.0958e-24,-6.07254e-24,-2.28077e-22,0
-6.99159e-24,-7.02271e-24,-6.99947e-24,-2.20169e-22,0
-7.9184e-24,-7.94952e-24,-7.92629e-24,-2.10908e-22,0
-8.84509e-24,-8.87621e-24,-8.853e-24,-2.00353e-22,0
-9.77166e-24,-9.80278e-24,-9.77959e-24,-1.88567e-22,0
-1.06981e-23,-1.07292e-23,-1.0706e-23,-1.75623e-22,0
-1.16244e-23,-1.16555e-23,-1.16323e-23,-1.616e-22,0
-1.25505e-23,-1.25816e-23,-1.25585e-23,-1.46586e-22,0
-1.34764e-23,-1.35075e-23,-1.34844e-23,-1.30671e-22,0
-1.44022e-23,-1.44333e-23,-1.44102e-23,-1.13953e-22,0
-1.53277e-23,-1.53588e-23,-1.53357e-23,-9.6536e-23,0
-1.6253e-23,-1.62841e-23,-1.62611e-23,-7.8526e-23,0
-1.71781e-23,-1.72092e-23,-1.71862e-23,-6.00338e-23,0
-1.8103e-23,-1.81341e-23,-1.8111e-23,-4.11729e-23,0
-1.90276e-23,-1.90586e-23,-1.90356e-23,-2.20592e-23,0
-1.99519e-23,-1.9983e-23,-1.996e-23,-2.81001e-24,0
-2.08759e-23,-2.0907e-23,-2.0884e-23,1.64564e-23,0
-2.17997e-23,-2.18307e-23,-2.18078e-23,3.56218e-23,0
-2.27231e-23,-2.27541e-23,-2.27312e-23,5.45685e-23,0
-2.36462e-23,-2.36772e-23,-2.36543e-23,7.318e-23,0
-2.4569e-23,-2.46e-23,-2.45771e-23,9.13421e-23,0
-2.54914e-23,-2.55224e-23,-2.54995e-23,1.08943e-22,0
-2.64134e-23,-2.64445e-23,-2.64216e-23,1.25876e-22,0
-2.73351e-23,-2.73661e-23,-2.73433e-23,1.42035e-22,0
-2.82564e-23,-2.82874e-23,-2.82646e-23,1.57322e-22,0
-2.91773e-23,-2.92083e-23,-2.91855e-23,1.71643e-22,0
-3.00978e-23,-3.01288e-23,-3.0106e-23,1.8491e-22,0
-3.10178e-23,-3.10488e-23,-3.10261e-23,1.97041e-22,0
-3.19375e-23,-3.19684e-23,-3.19457e-23,2.07962e-22,0
-3.28566e-23,-3.28875e-23,-3.28649e-23,2.17607e-22,0
-3.37753e-23,-3.38062e-23,-3.37836e-23,2.25914e-22,0
-3.46935e-23,-3.47244e-23,-3.47018e-23,2.32835e-22,0
-3.56112e-23,-3.56421e-23,-3.56195e-23,2.38326e-22,0
-3.65284e-23,-3.65593e-23,-3.65367e-23,2.42353e-22,0
-3.74451e-23,-3.7476e-23,-3.74534e-23,2.44892e-22,0
-3.83613e-23,-3.83921e-23,-3.83696e-23,2.45927e-22,0
-3.92769e-23,-3.93077e-23,-3.92852e-23,2.45452e-22,0
-4.0192e-23,-4.02228e-23,-4.02003e-23,2.4347e-22,0
-4.11064e-23,-4.11372e-23,-4.11148e-23,2.39992e-22,0
-4.20203e-23,-4.20511e-23,-4.20287e-23,2.35041e-22,0
-4.29336e-23,-4.29644e-23,-4.2942e-23,2.28647e-22,0
-4.38463e-23,-4.38771e-23,-4.38547e-23,2.20848e-22,0
-4.47584e-23,-4.47891e-23,-4.47668e-23,2.11693e-22,0
-4.56698e-23,-4.57005e-23,-4.56782e-23,2.01238e-22,0
-4.65806e-23,-4.66113e-23,-4.6589e-23,1.89547e-22,0
-4.74907e-23,-4.75214e-23,-4.74992e-23,1.76693e-22,0
-4.84002e-23,-4.84308e-23,-4.84086e-23,1.62753e-22,0
-4.9309e-23,-4.93396e-23,-4.93174e-23,1.47814e-22,0
-5.0217e-23,-5.02476e-23,-5.02254e-23,1.31967e-22,0
-5.11244e-23,-5.11549e-23,-5.11328e-23,1.15309e-22,0
-5.2031e-23,-5.20615e-23,-5.20394e-23,9.7944e-23,0
-5.29369e-23,-5.29674e-23,-5.29453e-23,7.99771e-23,0
-5.3842e-23,-5.38725e-23,-5.38504e-23,6.15191e-23,0
-5.47463e-23,-5.47768e-23,-5.47548e-23,4.26833e-23,0
-5.56499e-23,-5.56804e-23,-5.56584e-23,2.35854e-23,0
-5.65527e-23,-5.65831e-23,-5.65612e-23,4.34266e-24,0
-5.74547e-23,-5.74851e-23,-5.74632e-23,-1.49267e-23,0
-5.83559e-23,-5.83863e-23,-5.83644e-23,-3.41045e-23,0
-5.92562e-23,-5.92866e-23,-5.92647e-23,-5.30728e-23,0
-6.01557e-23,-6.0186e-23,-6.01642e-23,-7.17152e-23,0
-6.10544e-23,-6.10847e-23,-6.10629e-23,-8.99172e-23,0
-6.19521e-23,-6.19824e-23,-6.19607e-23,-1.07567e-22,0
-6.2849e-23,-6.28793e-23,-6.28576e-23,-1.24556e-22,0
-6.3745e-23,-6.37753e-23,-6.37536e-23,-1.40781e-22,0
-6.46401e-23,-6.46703e-23,-6.46487e-23,-1.56141e-22,0
-6.55343e-23,-6.55645e-23,-6.55429e-23,-1.70542e-22,0
-6.64276e-23,-6.64577e-23,-6.64361e-23,-1.83895e-22,0
-6.73199e-23,-6.735e-23,-6.73284e-23,-1.9612e-22,0
-6.82112e-23,-6.82413e-23,-6.82198e-23,-2.0714e-22,0
-6.91016e-23,-6.91316e-23,-6.91102e-23,-2.16888e-22,0
-6.9991e-23,-7.0021e-23,-6.99996e-23,-2.25304e-22,0
-7.08794e-23,-7.09094e-23,-7.0888e-23,-2.32337e-22,0
-7.17668e-23,-7.17967e-23,-7.17754e-23,-2.37943e-22,0
-7.26531e-23,-7.26831e-23,-7.26618e-23,-2.42087e-22,0
-7.35385e-23,-7.35684e-23,-7.35471e-23,-2.44745e-22,0
-7.44228e-23,-7.44526e-23,-7.44314e-23,-2.459e-22,0
-7.5306e-23,-7.53358e-23,-7.53147e-23,-2.45545e-22,0
-7.61882e-23,-7.6218e-23,-7.61968e-23,-2.43682e-22,0
-7.70693e-23,-7.7099e-23,-7.70779e-23,-2.40323e-22,0
-7.79493e-23,-7.7979e-23,-7.79579e-23,-2.35488e-22,0
-7.88281e-23,-7.88578e-23,-7.88368e-23,-2.29207e-22,0
-7.97059e-23,-7.97355e-23,-7.97146e-23,-2.21518e-22,0
-8.05825e-23,-8.06121e-23,-8.05912e-23,-2.12469e-22,0
-8.1458e-23,-8.14876e-23,-8.14667e-23,-2.02115e-22,0
-8.23323e-23,-8.23619e-23,-8.2341e-23,-1.9052e-22,0
-8.32055e-23,-8.3235e-23,-8.32142e-23,-1.77755e-22,0
-8.40775e-23,-8.41069e-23,-8.40861e-23,-1.63899e-22,0
-8.49482e-23,-8.49777e-23,-8.49569e-23,-1.49036e-22,0
-8.58178e-23,-8.58472e-23,-8.58265e-23,-1.33258e-22,0
-8.66862e-23,-8.67155e-23,-8.66949e-23,-1.16661e-22,0
-8.75533e-23,-8.75826e-23,-8.7562e-23,-9.93481e-23,0
-8.84191e-23,-8.84484e-23,-8.84279e-23,-8.14251e-23,0
-8.92838e-23,-8.9313e-23,-8.92925e-23,-6.3002e-23,0
-9.01471e-23,-9.01763e-23,-9.01558e-23,-4.4192e-23,0
-9.10092e-23,-9.10383e-23,-9.10179e-23,-2.51107e-23,0
-9.187e-23,-9.18991e-23,-9.18787e-23,-5.87515e-24,0
-9.27294e-23,-9.27585e-23,-9.27381e-23,1.33965e-23,0
-9.35876e-23,-9.36166e-23,-9.35963e-23,3.25858e-23,0
-9.44444e-23,-9.44734e-23,-9.44531e-23,5.15751e-23,0
-9.52999e-23,-9.53288e-23,-9.53086e-23,7.02476e-23,0
-9.6154e-23,-9.61829e-23,-9.61627e-23,8.84887e-23,0
-9.70067e-23,-9.70356e-23,-9.70155e-23,1.06186e-22,0
-9.78581e-23,-9.78869e-23,-9.78669e-23,1.23232e-22,0
-9.87081e-23,-9.87369e-23,-9.87169e-23,1.39521e-22,0
-9.95567e-23,-9.95854e-23,-9.95654e-23,1.54953e-22,0
-1.00404e-22,-1.00433e-22,-1.00413e-22,1.69434e-22,0
-1.0125e-22,-1.01278e-22,-1.01258e-22,1.82874e-22,0
-1.02094e-22,-1.02122e-22,-1.02103e-22,1.95191e-22,0
-1.02937e-22,-1.02965e-22,-1.02946e-22,2.06309e-22,0
-1.03778e-22,-1.03807e-22,-1.03787e-22,2.16161e-22,0
-1.04618e-22,-1.04646e-22,-1.04627e-22,2.24685e-22,0
-1.05456e-22,-1.05485e-22,-1.05465e-22,2.31829e-22,0
-1.06293e-22,-1.06322e-22,-1.06302e-22,2.3755e-22,0
-1.07129e-22,-1.07157e-22,-1.07138e-22,2.41812e-22,0
-1.07963e-22,-1.07991e-22,-1.07971e-22,2.44589e-22,0
-1.08795e-22,-1.08823e-22,-1.08804e-22,2.45864e-22,0
-1.09626e-22,-1.09654e-22,-1.09635e-22,2.45629e-22,0
-1.10455e-22,-1.10483e-22,-1.10464e-22,2.43886e-22,0
-1.11283e-22,-1.11311e-22,-1.11292e-22,2.40645e-22,0
-1.12109e-22,-1.12137e-22,-1.12118e-22,2.35926e-22,0
-1.12933e-22,-1.12961e-22,-1.12942e-22,2.29758e-22,0
-1.13756e-22,-1.13784e-22,-1.13765e-22,2.2218e-22,0
-1.14578e-22,-1.14605e-22,-1.14586e-22,2.13237e-22,0
-1.15397e-22,-1.15425e-22,-1.15406e-22,2.02985e-22,0
-1.16215e-22,-1.16243e-22,-1.16224e-22,1.91486e-22,0
-1.17032e-22,-1.17059e-22,-1.1704e-22,1.78811e-22,0
-1.17846e-22,-1.17874e-22,-1.17855e-22,1.65039e-22,0
-1.18659e-22,-1.18687e-22,-1.18668e-22,1.50252e-22,0
-1.19471e-22,-1.19498e-22,-1.1948e-22,1.34543e-22,0
-1.2028e-22,-1.20308e-22,-1.20289e-22,1.18008e-22,0
-1.21088e-22,-1.21116e-22,-1.21097e-22,1.00748e-22,0
-1.21895e-22,-1.21922e-22,-1.21903e-22,8.28698e-23,0
-1.22699e-22,-1.22726e-22,-1.22708e-22,6.44824e-23,0
-1.23502e-22,-1.23529e-22,-1.23511e-22,4.5699e-23,0
-1.24303e-22,-1.2433e-22,-1.24312e-22,2.6635e-23,0
-1.25102e-22,-1.25129e-22,-1.25111e-22,7.4074e-24,0
-1.25899e-22,-1.25926e-22,-1.25908e-22,-1.18657e-23,0
-1.26695e-22,-1.26722e-22,-1.26704e-22,-3.10659e-23,0
-1.27489e-22,-1.27516e-22,-1.27498e-22,-5.00753e-23,0
-1.28281e-22,-1.28308e-22,-1.2829e-22,-6.87773e-23,0
-1.29071e-22,-1.29098e-22,-1.2908e-22,-8.70569e-23,0
-1.2986e-22,-1.29886e-22,-1.29868e-22,-1.04802e-22,0
-1.30646e-22,-1.30673e-22,-1.30655e-22,-1.21903e-22,0
-1.31431e-22,-1.31457e-22,-1.3144e-22,-1.38256e-22,0
-1.32214e-22,-1.3224e-22,-1.32222e-22,-1.5376e-22,0
-1.32995e-22,-1.33021e-22,-1.33003e-22,-1.68319e-22,0
-1.33774e-22,-1.338e-22,-1.33782e-22,-1.81845e-22,0
-1.34551e-22,-1.34577e-22,-1.34559e-22,-1.94255e-22,0
-1.35326e-22,-1.35352e-22,-1.35335e-22,-2.05471e-22,0
-1.36099e-22,-1.36125e-22,-1.36108e-22,-2.15425e-22,0
-1.36871e-22,-1.36897e-22,-1.36879e-22,-2.24057e-22,0
-1.3764e-22,-1.37666e-22,-1.37649e-22,-2.31313e-22,0
-1.38407e-22,-1.38434e-22,-1.38416e-22,-2.37148e-22,0
-1.39173e-22,-1.39199e-22,-1.39182e-22,-2.41527e-22,0
-1.39937e-22,-1.39962e-22,-1.39945e-22,-2.44423e-22,0
-1.40698e-22,-1.40724e-22,-1.40707e-22,-2.45818e-22,0
-1.41458e-22,-1.41483e-22,-1.41466e-22,-2.45703e-22,0
-1.42215e-22,-1.42241e-22,-1.42224e-22,-2.44079e-22,0
-1.42971e-22,-1.42996e-22,-1.42979e-22,-2.40957e-22,0
